unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-314-1464e9aea0a8,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:insertdict|setitem_take2_lock_held|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55e21d649fc7.STACK.db2dd9610.CODE.128.ADDR.0.INSTR.mov____0x9(%r14),%cl.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1464e9aea0a8.pyc
cpython-314-14b940f07337,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethodStackRef|_PyEval_MatchKeys|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56f2ab133750.STACK.de66d334d.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-14b940f07337.pyc
cpython-314-19cd834351f6,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyVectorcall_FunctionInline|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.57f5089dac4f.STACK.183c543162.CODE.128.ADDR.0.INSTR.mov____0xa8(%r14),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-19cd834351f6.pyc
cpython-314-1a107825fb68,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",16,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.567ac283f6f4.STACK.18637a75a0.CODE.1.ADDR.567a00000000.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1a107825fb68.pyc
cpython-314-1a567efb20a8,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyErr_GivenExceptionMatches|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.63e088381fca.STACK.187e02ce9a.CODE.1.ADDR.63e000000008.INSTR.mov____0x8(%r13),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1a567efb20a8.pyc
cpython-314-1b437dcc028e,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:unicode_fromformat_write_utf8|unicode_fromformat_arg|unicode_from_format|PyUnicode_FromFormatV|_PyErr_FormatV|PyErr_Format|type_error|PyObject_GetIter|_PyEval_UnpackIterableStackRef|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.596cd49b5a8f.STACK.db7d6ed62.CODE.128.ADDR.0.INSTR.cmpq___$0x0,0x108(%rax).pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1b437dcc028e.pyc
cpython-314-1b9c69d2f57f,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",16,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5df224f936f1.STACK.18278aac71.CODE.128.ADDR.0.INSTR.call___*%r12.pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1b9c69d2f57f.pyc
cpython-314-1c7d9a9ca99e,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySequence_Tuple|mro_invoke|mro_internal_unlocked|type_ready_mro|type_ready|PyType_Ready|PyType_FromMetaclass|PyType_FromSpecWithBases|_PyTestCapi_Init_Heaptype|PyInit__testcapi|_PyImport_RunModInitFunc|import_run_extension|_imp_create_dynamic_impl|_imp_create_dynamic|cfunction_vectorcall_FASTCALL|_PyVectorcall_Call",1,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.7b869681847c.STACK.d2863d22f.CODE.128.ADDR.0.INSTR.call___*(%rax).pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1c7d9a9ca99e.pyc
cpython-314-1ca0138d59e0,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5ea8c73b5da3.STACK.197f26da72.CODE.128.ADDR.0.INSTR.mov____0x10(%rax),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1ca0138d59e0.pyc
cpython-314-1cd2f4c7e119,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyObject_VectorcallDictTstate|_PyObject_Call_Prepend|slot_tp_new|type_call|_PyObject_MakeTpCall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.651d300e3540.STACK.1abbfc97f6.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1cd2f4c7e119.pyc
cpython-314-1e444f5d35a6,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyIndex_Check|_PyNumber_Index|PyLong_AsLongAndOverflow|PyLong_AsInt|_PyEval_ImportName|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5eabba559f36.STACK.193e3aa15c.CODE.128.ADDR.0.INSTR.mov____0x14(%rax,%r15,4),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-1e444f5d35a6.pyc
cpython-314-2245f81c4d89,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|PyFunction_New|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",6,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.566e0a4323f9.STACK.19b6132c6d.CODE.1.ADDR.0.INSTR.mov____0x0(%r13),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2245f81c4d89.pyc
cpython-314-2384dbfb92e9,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XINCREF|_Py_XNewRef|PyException_GetTraceback|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5a4729b7c36f.STACK.ce36593f0.CODE.1.ADDR.11.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2384dbfb92e9.pyc
cpython-314-239827fbeeea,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_subscript_generic|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.60a46b92c2b1.STACK.c63b7a722.CODE.1.ADDR.10.INSTR.mov____0x10(%rbx),%r13.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-239827fbeeea.pyc
cpython-314-24073b6c9701,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56e2dd1dacce.STACK.de1ef2fb9.CODE.1.ADDR.56e300000008.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-24073b6c9701.pyc
cpython-314-27d06bc58ba5,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySlice_New|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d9905cc5c49.STACK.19b82078df.CODE.1.ADDR.5d9900000000.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-27d06bc58ba5.pyc
cpython-314-29bb1767ab2e,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyInterpolation_Build|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.607a1d9a17c3.STACK.c763a397f.CODE.1.ADDR.607a00000000.INSTR.mov____0x0(%r13),%r14d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-29bb1767ab2e.pyc
cpython-314-2dcebf5ac9b0,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyStackRef_CLOSE|initialize_locals|_PyEvalFramePushAndInit|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5bf70e5941a7.STACK.d269cc9e9.CODE.1.ADDR.0.INSTR.mov____(%r14),%r12d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2dcebf5ac9b0.pyc
cpython-314-2de064e1a739,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethodStackRef|_Py_LoadAttr_StackRefSteal|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",39,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56527340f750.STACK.d675198e3.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2de064e1a739.pyc
cpython-314-2e0e66158055,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_INCREF|Py_XINCREF|framelocalsproxy_getval|framelocalsproxy_hasval|framelocalsproxy_keys|framelocalsproxy_iter|PyObject_GetIter|list_extend_iter_lock_held|_list_extend|list___init___impl|list_vectorcall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",6,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.572cd361f230.STACK.d2c586105.CODE.128.ADDR.0.INSTR.mov____(%r12),%r15d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2e0e66158055.pyc
cpython-314-2ead3bcc8682,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:free_object|clear_freelist|_PyObject_ClearFreeLists|_PyGC_ClearAllFreeLists|gc_collect_main|_PyGC_CollectNoFail|finalize_modules|_Py_Finalize|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.629d05074491.STACK.fe51e6697.CODE.128.ADDR.0.INSTR.mov____0x140(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-2ead3bcc8682.pyc
cpython-314-32e6a9bcdf0e,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_Dealloc|Py_DECREF|Py_XDECREF|PyTraceBack_Here|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5a0e8d3e9ec8.STACK.19eaa664ea.CODE.1.ADDR.30.INSTR.mov____0x30(%rbx),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-32e6a9bcdf0e.pyc
cpython-314-340de7654c69,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.560c3f5a0572.STACK.1bc2a7e4fb.CODE.1.ADDR.560c00000008.INSTR.mov____0x8(%r15),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-340de7654c69.pyc
cpython-314-36055c105cfd,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_dict_lookup|insertdict|setitem_take2_lock_held|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5fb9506d32b8.STACK.ca56aa2a7.CODE.1.ADDR.a.INSTR.movzbl_0xa(%r15),%r12d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-36055c105cfd.pyc
cpython-314-372753e1f97c,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Format|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5ebe30c36256.STACK.c769f9dd6.CODE.1.ADDR.5ebe00000008.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-372753e1f97c.pyc
cpython-314-3763e27db3d6,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:get_tools_for_instruction|call_instrumentation_vector|_Py_call_instrumentation_arg|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55ea04794040.STACK.f0116c8df.CODE.1.ADDR.18.INSTR.mov____0x18(%rbx),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-3763e27db3d6.pyc
